ID,Edge,R2,R4,ep,as,J,Je,ep1,ep2,ti,to,R1,R3,R5,t1,t2,t3,t4,Convection,Radiation,‚‘t,SAT,ar,ƒ°R
1268,Hoka,0.03384,6.67827,0.06207,0.93988,199.3461,93.58637,0.64372,0.73263,31.04417,15.42675,0.04,0.035747811,0.11,23.36512699,23.40301911,23.4430475,30.92099819,-1.000709639,-0.119034051,-1.119743691,23.32033724,2.973741001,6.897857811
1269,Hoka,0.0569,1.83989,0.32525,0.33574,591.44034,33.64025,0.59539,0.52994,30.24635,-7.56512,0.04,0.036733975,0.11,1.161948025,1.971775799,2.494591151,28.68077785,-13.07038378,-1.162090279,-14.23247406,0.592649063,2.222754699,2.083523975
1270,Hoka,0.05473,0.74699,0.25131,0.27312,639.74375,73.81449,0.20978,0.63507,22.18069,14.13515,0.04,0.038361176,0.11,20.97614565,21.04553416,21.09416972,22.04122836,-1.215889207,-0.051943879,-1.267833086,20.92543233,1.068022455,0.990081176
1271,Hoka,0.03157,4.31998,0.29161,0.57085,410.30893,97.28786,0.46088,0.07872,2.69137,1.87802,0.04,0.039352694,0.11,10.75654997,10.6999796,10.6294634,2.888479304,1.762905033,0.028997729,1.791902762,10.82822608,0.411220806,4.540902694
1272,Hoka,0.01702,2.90419,0.05006,0.27752,194.92377,18.35562,0.51219,0.09755,37.66504,28.4436,0.04,0.03920154,0.11,30.84447119,30.88227918,30.96936092,37.42068755,-2.17704367,-0.044342201,-2.221385871,30.75561575,0.509202011,3.11041154
1273,Hoka,0.02119,6.71967,0.12044,0.77726,548.4518,122.54063,0.67715,0.07406,5.4891,35.22465,0.04,0.039357539,0.11,52.84239417,52.69676506,52.42627881,6.245079377,6.762156242,0.110383545,6.872539787,53.11729576,0.408093,6.930217539
1274,Hoka,0.0153,4.47265,0.57211,0.87631,887.60968,87.07543,0.95722,0.21505,30.44141,26.14783,0.04,0.038145876,0.11,57.56616915,57.47665227,57.25346929,31.08499538,5.579574476,0.271201668,5.850776143,57.80020019,1.215153901,4.676095876
1275,Hoka,0.03336,6.2434,0.37809,0.44444,121.57809,142.64408,0.72224,0.71759,38.81484,29.40315,0.04,0.035450501,0.11,29.46580833,29.51437162,29.56597813,38.65470923,-1.290162682,-0.16557155,-1.455734232,29.40757896,3.208346369,6.462210501
1276,Hoka,0.02585,3.27904,0.14663,0.80463,767.5357,148.06516,0.74068,0.19968,11.24046,6.87885,0.04,0.038366045,0.11,32.539591,32.38015233,32.14351671,11.91892241,5.915890674,0.251949395,6.167840069,32.7863046,1.064714551,3.493256045
1277,Hoka,0.04846,5.09052,0.57937,0.15818,74.27107,133.94038,0.23702,0.14038,-0.69007,20.30629,0.04,0.039136506,0.11,17.30699093,17.14206689,17.00887351,-0.315706708,3.329834376,0.073468276,3.403302653,17.44312304,0.551591071,5.328116506
1278,Hoka,0.08772,3.11056,0.38275,0.99549,67.76549,113.02108,0.845,0.53841,20.43827,-14.77359,0.04,0.035977079,0.11,-13.31762288,-12.43220443,-12.06906296,19.32796414,-9.078536817,-1.015152777,-10.09368959,-13.72137047,2.795474639,3.384257079
1279,Hoka,0.03769,0.28443,0.81841,0.24917,157.70026,40.24981,0.72084,0.62232,2.30554,-3.75991,0.04,0.035892739,0.11,-3.027845863,-2.598337654,-2.1893107,1.05200052,-10.22567386,-1.170139595,-11.39581345,-3.483678401,2.86078847,0.508012739
1280,Hoka,0.04762,3.50998,0.69841,0.7822,581.40321,148.82762,0.41206,0.50851,39.93604,35.14249,0.04,0.037479593,0.11,50.28428751,50.15128536,50.04660526,40.24326882,2.617002493,0.175986767,2.792989259,50.39600708,1.681186463,3.745079593
1281,Hoka,0.0459,0.09921,0.83433,0.59358,817.18212,46.18383,0.54581,0.72613,7.30128,33.41944,0.04,0.036255261,0.11,47.33745082,41.03038375,36.04858941,22.41625555,124.5448585,12.86401012,137.4088686,52.83380556,2.582204171,0.331365261
1282,Hoka,0.01981,3.00768,0.77654,0.59983,709.89662,8.44719,0.71582,0.4062,1.71766,-0.27458,0.04,0.037043184,0.11,17.75197915,17.65192039,17.46481816,2.273261408,4.67755576,0.373366131,5.050921891,17.95401603,1.995519401,3.214533184
1283,Hoka,0.08744,3.74403,0.58494,0.38006,436.67154,138.31211,0.35032,0.81176,10.23142,12.4413,0.04,0.037246201,0.11,16.08062978,15.95208206,15.89732549,10.39313374,1.368914187,0.101210719,1.470124906,16.13943478,1.848375895,4.018716201
1284,Hoka,0.02513,0.5442,0.30614,0.70473,113.36444,89.99043,0.99807,0.601,16.78747,20.0076,0.04,0.035180735,0.11,21.9919641,21.80891725,21.55266088,17.58870968,6.406409191,0.87758788,7.283997071,22.28332398,3.424648091,0.754510735
1285,Hoka,0.09212,6.47356,0.09402,0.50535,343.41025,19.30985,0.56222,0.30087,13.99895,32.42051,0.04,0.037892233,0.11,39.73356622,39.38044976,39.2352004,14.42060448,3.631234028,0.201988484,3.833222512,39.88689512,1.390632509,6.753572233
1286,Hoka,0.01146,4.9736,0.40605,0.87839,173.03378,142.8277,0.24097,0.70792,30.83036,33.46689,0.04,0.038094676,0.11,37.50168447,37.48679044,37.43728054,30.97332193,1.237747342,0.061906554,1.299653896,37.55367063,1.250387535,5.173154676
1287,Hoka,0.01032,6.13242,0.48538,0.76368,637.6931,96.98382,0.08308,0.58807,15.12119,7.32527,0.04,0.039295981,0.11,26.38062409,26.36215672,26.29183759,15.31803213,1.757978287,0.031495601,1.789473888,26.45220305,0.447895199,6.332035981
1288,Hoka,0.0743,5.23559,0.48157,0.58835,333.81875,91.54525,0.10193,0.02677,-3.74126,-9.72862,0.04,0.039803255,0.11,-3.110769001,-3.119349242,-3.123945763,-3.728557087,0.114913023,0.000568007,0.11548103,-3.10614976,0.123573281,5.499693255
1289,Hoka,0.07284,1.98559,0.19281,0.32596,289.04048,131.86132,0.04287,0.39914,19.80268,28.93254,0.04,0.039635761,0.11,31.70780661,31.31507853,31.10137622,20.39576194,5.342557762,0.049096247,5.391654008,31.92347277,0.2297413,2.248065761
1290,Hoka,0.07191,2.7096,0.76368,0.38165,747.18759,37.60574,0.76957,0.10987,8.25524,15.37787,0.04,0.03905208,0.11,26.2816229,25.83929233,25.59907638,8.9318686,6.005398671,0.145770424,6.151169095,26.52766966,0.606830754,2.97056208
1291,Hoka,0.04354,6.70696,0.5738,0.52347,351.92621,48.60831,0.15732,0.22791,27.79217,10.24439,0.04,0.039084691,0.11,17.10337363,17.17082554,17.23137532,27.62175864,-1.513744377,-0.035449792,-1.549194169,17.04140586,0.585465297,6.939584691
1292,Hoka,0.03702,5.0705,0.69116,0.28588,754.92352,129.97993,0.84295,0.40179,9.96791,-1.87243,0.04,0.036856135,0.11,3.653060782,3.697552404,3.741847089,9.83570907,-1.107367114,-0.094459526,-1.20182664,3.604987716,2.132525085,5.294376135
1293,Hoka,0.09347,0.74927,0.13751,0.71686,500.02552,129.14265,0.54791,0.74321,8.44808,24.94108,0.04,0.036194892,0.11,38.53667375,35.6928254,34.59158668,11.79485777,27.53096816,2.894284291,30.42525245,39.75368385,2.628207873,1.028934892
1294,Hoka,0.07562,0.48099,0.44313,0.15277,189.00391,22.92932,0.77101,0.77836,12.90592,23.07793,0.04,0.034956873,0.11,23.29899499,22.17875348,21.66089921,14.53546993,12.94635674,1.867733536,14.81409027,23.8915586,3.606677873,0.741566873
1295,Hoka,0.02822,3.85894,0.14514,0.91548,48.24297,91.98936,0.88129,0.74789,28.06844,4.1168,0.04,0.034630678,0.11,5.678677344,5.835391606,6.027706316,27.45757647,-4.807867733,-0.7454371,-5.553304833,5.456545151,3.876131485,4.071790678
1296,Hoka,0.02128,4.51805,0.70392,0.58306,330.54186,57.27746,0.52016,0.99686,26.40081,22.10176,0.04,0.035762064,0.11,28.70844878,28.69796733,28.68035275,26.45499042,0.440364477,0.052184815,0.492549292,28.72815075,2.962592214,4.725092064
1297,Hoka,0.06809,0.58935,0.37143,0.7454,184.25558,126.54511,0.3877,0.0738,-3.3514,33.00484,0.04,0.039405651,0.11,35.02994455,31.79092883,29.9164168,1.88125868,46.8628008,0.706823565,47.56962436,36.93272953,0.377070701,0.846845651
1298,Hoka,0.00695,6.65912,0.45422,0.51047,376.98296,96.74478,0.9835,0.07464,-8.10373,-8.58715,0.04,0.039330935,0.11,-2.165692976,-2.171748284,-2.206016048,-8.00789058,0.856694091,0.014573364,0.871267455,-2.130842277,0.425279109,6.855400935
1299,Hoka,0.02639,4.97323,0.49395,0.56773,158.80278,55.44805,0.52964,0.9598,36.05931,0.5865,0.04,0.035770553,0.11,3.568151455,3.734794136,3.960671395,35.36470239,-5.646931492,-0.667683154,-6.314614646,3.315566869,2.955955613,5.185390553
1300,Hoka,0.07858,4.80752,0.3731,0.18721,937.59868,147.34654,0.24399,0.27561,34.25401,-14.84997,0.04,0.0386876,0.11,-9.262812369,-8.583627431,-8.249241646,33.30325481,-8.359644619,-0.283584416,-8.643229035,-9.60854153,0.848075574,5.0747876
1301,Hoka,0.06498,5.86004,0.95502,0.48903,491.78729,101.43169,0.98011,0.3623,23.30606,-5.38599,0.04,0.036966131,0.11,1.005675206,1.244325126,1.380089426,22.9020666,-3.394107501,-0.27855978,-3.672667281,0.858768515,2.051789608,6.111986131
1302,Hoka,0.01588,4.64588,0.7506,0.16693,800.38402,60.73673,0.7968,0.67491,7.11528,6.60939,0.04,0.035354561,0.11,10.40890181,10.39802154,10.37379816,7.190647124,0.60558445,0.079571223,0.685155673,10.43630804,3.284893753,4.847114561
1303,Hoka,0.03111,2.53595,0.0932,0.96395,944.44601,59.91995,0.6039,0.82925,17.19389,-2.22212,0.04,0.035632649,0.11,36.82811114,36.60293981,36.34503396,17.99005993,6.447646261,0.790262223,7.237908485,37.11762748,3.064150045,2.752692649
1304,Hoka,0.0701,3.90127,0.56139,0.95989,646.99775,17.79777,0.52571,0.65768,0.22259,7.63278,0.04,0.036556693,0.11,33.87352394,33.30067973,33.00194521,1.121489618,7.468363071,0.703451642,8.171814713,34.20039653,2.35477184,4.157926693
1305,Hoka,0.0348,6.59586,0.93282,0.44888,971.51927,30.8416,0.93158,0.26372,6.15055,9.00549,0.04,0.037770195,0.11,26.5946699,26.48971118,26.37579419,6.482316076,2.847924895,0.168130344,3.016055239,26.71531211,1.475902197,6.818430195
1306,Hoka,0.03814,3.31509,0.85636,0.43058,765.35925,125.60674,0.56438,0.74198,-8.76003,8.88233,0.04,0.036112185,0.11,18.22533731,17.93121862,17.65273755,-7.911759026,6.962026974,0.749527334,7.711554308,18.53379948,2.691483876,3.539342185
1307,Hoka,0.08073,3.8957,0.11967,0.84702,750.325,81.67483,0.8193,0.34936,20.12353,-14.2472,0.04,0.037243296,0.11,13.02884752,13.16774157,13.23181778,19.9342776,-1.601905257,-0.118571119,-1.720476375,12.96002846,1.850470217,4.163673296
1308,Hoka,0.06307,0.59799,0.14321,0.21509,759.49177,4.65998,0.86207,0.53069,7.78193,11.04267,0.04,0.035983426,0.11,17.62820627,16.85872519,16.41971194,9.123977223,10.97533121,1.225098096,12.2004293,18.11622344,2.790572041,0.847043426
1309,Hoka,0.06838,1.2095,0.49222,0.25767,749.75694,1.97034,0.55834,0.82011,39.27844,-6.19527,0.04,0.035922483,0.11,3.176366478,4.910216375,5.821070321,36.48926936,-22.77134866,-2.584748104,-25.35609676,2.162122608,2.837719609,1.463802483
1310,Hoka,0.05863,2.52458,0.61707,0.99471,241.80493,80.88483,0.60846,0.73678,-2.54454,16.69701,0.04,0.035904882,0.11,24.58692351,24.00405405,23.64710609,-1.450976293,8.923699021,1.01778922,9.941488242,24.98458304,2.851365835,2.769114882
1311,Hoka,0.0368,1.26641,0.73128,0.84443,613.81826,118.59411,0.93882,0.63331,24.72999,27.78651,0.04,0.035124998,0.11,45.96529811,45.42574108,44.91074272,26.34279636,12.87495895,1.78691703,14.66187598,46.55177315,3.469752868,1.488334998
1312,Hoka,0.01288,3.57316,0.34827,0.33352,112.94762,131.11232,0.83901,0.27679,1.86155,-1.76229,0.04,0.03773668,0.11,-2.067682921,-2.054128677,-2.014416552,1.745791705,-0.99280312,-0.059545014,-1.052348134,-2.109776846,1.499416463,3.77377668
1313,Hoka,0.00219,6.17561,0.64799,0.29398,891.53304,120.43511,0.21717,0.71843,1.83594,-4.33342,0.04,0.038252989,0.11,3.657330035,3.656699493,3.645685735,1.867611076,0.275343934,0.012574937,0.287918871,3.66884679,1.141748151,6.366052989
1314,Hoka,0.08902,0.8092,0.81902,0.93632,753.94184,43.8802,0.48545,0.30067,5.36754,-10.18271,0.04,0.038021737,0.11,18.44731272,17.33441373,16.85907839,6.742724098,11.88338357,0.61829005,12.50167362,18.94737966,1.300744957,1.086241737
1315,Hoka,0.09551,4.02848,0.02187,0.45741,523.79808,11.32303,0.08715,0.99405,-7.36276,35.40067,0.04,0.039220423,0.11,45.3137942,44.13642703,43.65295055,-6.006772256,12.08691199,0.240249319,12.32716131,45.80688066,0.496920386,4.313210423
1316,Hoka,0.07226,3.86828,0.91259,0.7234,45.54546,47.41389,0.02862,0.56858,35.60283,36.42405,0.04,0.039745939,0.11,35.97166669,35.96515073,35.96156669,35.61274912,0.089601075,0.000572741,0.090173817,35.97527365,0.159803166,4.130285939
1317,Hoka,0.06985,6.88728,0.40424,0.98778,567.85736,18.10282,0.19778,0.90871,4.26333,27.94873,0.04,0.038304889,0.11,51.75097509,51.28414765,51.02814516,4.998491329,6.400062156,0.283222657,6.683284813,52.01830648,1.106327759,7.145434889
1318,Hoka,0.074,6.76143,0.6654,0.43189,678.43544,97.86611,0.17851,0.31971,12.24413,32.35613,0.04,0.038852998,0.11,42.09341243,41.77715278,41.61110365,12.7142457,4.151228188,0.122550872,4.273779061,42.26436359,0.738039843,7.024282998
1319,Hoka,0.03193,1.56825,0.73875,0.12467,883.70199,21.50476,0.77059,0.74172,27.82309,19.32679,0.04,0.035129555,0.11,23.52463002,23.60326927,23.68978858,27.55217497,-2.16298288,-0.299881066,-2.462863947,23.42611546,3.466059174,1.785309555
1320,Hoka,0.00304,6.72008,0.60546,0.29604,360.31255,140.13749,0.52476,0.93001,-2.65025,-8.63125,0.04,0.035868065,0.11,-7.653450531,-7.65123627,-7.625110861,-2.730371272,-0.653135231,-0.075239965,-0.728375196,-7.682585539,2.879953559,6.908988065
1321,Hoka,0.08856,1.3125,0.1638,0.69613,822.79362,38.96848,0.9219,0.7232,33.88659,20.64265,0.04,0.034616949,0.11,44.9811165,44.34545246,44.09697967,34.67614562,6.211819637,0.96595869,7.177778327,45.26822764,3.887583455,1.585676949
1322,Hoka,0.09696,3.37277,0.04475,0.48097,793.58571,87.81093,0.88929,0.72189,0.05971,1.70579,0.04,0.034747923,0.11,17.93240773,17.45296455,17.28114469,0.603632744,4.29549671,0.649255509,4.944752219,18.13019782,3.778698676,3.654477923
1323,Hoka,0.02082,1.84566,0.86542,0.46845,210.20878,17.3734,0.87082,0.07069,34.92051,8.32729,0.04,0.039371486,0.11,12.40181866,12.6343949,13.07420623,33.69172104,-10.99528336,-0.175525352,-11.17080871,11.95498631,0.39909238,2.055851486
1324,Hoka,0.04463,0.97807,0.66451,0.62711,25.12554,21.73449,0.18116,0.17745,35.5691,34.49685,0.04,0.039120938,0.11,34.58747471,34.62486091,34.65763222,35.47695386,-0.819282651,-0.018409577,-0.837692227,34.55396702,0.561759014,1.211820938
1325,Hoka,0.07014,6.57541,0.0739,0.71823,480.85073,21.75594,0.12488,0.70099,18.57799,12.49618,0.04,0.038946278,0.11,27.39011312,27.29914503,27.24863365,18.72065452,1.262784564,0.034165608,1.296950172,27.44199112,0.676394226,6.834496278
1326,Hoka,0.04446,4.58145,0.17121,0.82664,733.148,18.7488,0.96351,0.11913,37.12383,17.48032,0.04,0.038946013,0.11,43.63617687,43.57553861,43.52242079,37.27385717,1.327945534,0.035937868,1.363883403,43.6907322,0.676568946,4.814856013
1327,Hoka,0.08358,0.92692,0.11838,0.2191,919.90081,71.13671,0.47882,0.75283,7.41432,32.8835,0.04,0.036549016,0.11,40.14876473,37.78417615,36.75015621,10.52636527,25.85049839,2.440822265,28.29132065,41.28041755,2.360517609,1.197049016
1328,Hoka,0.09838,0.73282,0.96232,0.7263,995.69005,74.9289,0.96299,0.57028,0.14225,16.74698,0.04,0.035481629,0.11,43.28711678,38.94118473,37.37378537,5.001495023,39.184984,4.989970755,44.17495476,45.05411497,3.183598821,1.016681629
1329,Hoka,0.09218,1.56799,0.13319,0.87254,990.51345,88.22602,0.20282,0.56931,16.9858,26.41501,0.04,0.038456888,0.11,62.47469695,60.15627155,59.18903976,19.75241743,24.18079479,0.970272715,25.1510675,63.48073965,1.003143945,1.848626888
1330,Hoka,0.08296,6.23867,0.45529,0.82036,872.49448,45.13074,0.61612,0.66179,25.53715,39.76191,0.04,0.03613607,0.11,69.71529812,69.14863892,68.90181109,26.28850622,6.17069571,0.659815418,6.830511129,69.98851857,2.673180827,6.50776607
1331,Hoka,0.01357,6.36337,0.56392,0.75075,177.18991,18.05957,0.39929,0.99795,30.27121,21.95127,0.04,0.036662225,0.11,27.31034531,27.31650433,27.33314419,30.22128434,-0.415996726,-0.037872866,-0.453869593,27.29219053,2.276031516,6.563602225
1332,Hoka,0.01812,5.58711,0.14935,0.17345,270.91249,2.15276,0.46182,0.73426,4.15599,25.67137,0.04,0.036687374,0.11,27.53782263,27.46416392,27.31502791,4.603145517,3.728400392,0.336649766,4.065050158,27.70042464,2.257333781,5.791917374
1333,Hoka,0.01634,4.65492,0.55715,0.48701,192.17023,95.95574,0.60854,0.0581,-2.35166,15.95098,0.04,0.039495233,0.11,17.53066311,17.46327177,17.3003809,-1.897985122,4.072271566,0.052045506,4.124317072,17.69563579,0.319511513,4.860755233
1334,Hoka,0.03449,4.59742,0.8812,0.86261,57.75684,148.47149,0.84559,0.41991,-4.19253,35.02136,0.04,0.036731041,0.11,31.20284325,30.94737597,30.67530931,-3.377760482,6.80166653,0.605329088,7.406995618,31.49912308,2.224929306,4.818641041
1335,Hoka,0.00044,1.91416,0.89217,0.95767,653.92144,88.43641,0.40424,0.63457,26.98463,37.9726,0.04,0.037215304,0.11,61.10801227,61.1007302,60.48481079,28.80514809,15.39798515,1.152179257,16.55016441,61.77001885,1.870665618,2.101815304
1336,Hoka,0.04326,0.12289,0.21956,0.73057,635.59796,139.38327,0.90484,0.8951,39.71452,10.81998,0.04,0.033707383,0.11,30.82593553,32.06689407,33.03382574,36.55905447,-24.17329193,-4.512758381,-28.68605031,29.67849352,4.667091262,0.349857383
1337,Hoka,0.00124,0.42342,0.35795,0.80786,55.81053,105.28193,0.14328,0.51475,34.18315,-4.73245,0.04,0.038880056,0.11,-1.894509969,-1.816509665,0.629180804,27.26376825,-61.14226173,-1.761208701,-62.90347043,-4.410648786,0.720127393,0.613540056
1338,Hoka,0.0119,4.89121,0.84318,0.7702,587.0321,129.83194,0.48344,0.70662,6.48017,-11.09127,0.04,0.036634159,0.11,3.8280177,3.834267643,3.853508097,6.422397419,-0.481011349,-0.044193932,-0.525205281,3.807009489,2.296927731,5.089744159
1339,Hoka,0.02614,5.29742,0.04292,0.70389,630.17049,6.71764,0.91119,0.04408,19.48761,39.53265,0.04,0.039603341,0.11,58.52052947,58.33410702,58.05166816,20.27209621,7.060971502,0.070721275,7.131692777,58.80579718,0.25039499,5.513163341
1340,Hoka,0.07481,6.80096,0.26266,0.7799,492.96749,142.35637,0.05276,0.36134,-9.39025,37.07917,0.04,0.039564294,0.11,51.82082859,51.16901608,50.8242961,-8.43183032,8.617999487,0.094906694,8.712906181,52.16934484,0.275315328,7.065334294
1341,Hoka,0.03499,0.99587,0.84106,0.90655,183.46246,129.03834,0.45699,0.39504,-8.80291,7.84707,0.04,0.037687887,0.11,9.730602425,9.180359531,8.587690422,-7.073080955,14.81672772,0.908990871,15.72571859,10.35963117,1.533724058,1.218547887
1342,Hoka,0.08451,2.36168,0.23426,0.30238,988.88249,146.67756,0.30573,0.18053,14.74391,4.95024,0.04,0.038864462,0.11,16.43108624,16.37614201,16.35087426,14.81542657,0.631693842,0.018456768,0.65015061,16.45709227,0.73044751,2.635054462
1343,Hoka,0.06263,3.18573,0.22139,0.84541,801.27413,77.22427,0.65064,0.54602,27.72055,-8.17915,0.04,0.036484683,0.11,20.61365193,20.74476397,20.82114241,27.49027178,-1.909460849,-0.183977507,-2.093438356,20.5299144,2.40876249,3.434844683
1344,Hoka,0.06815,4.50647,0.73278,0.24504,932.58554,67.01261,0.38048,0.33933,13.94184,-6.56075,0.04,0.038099737,0.11,1.346591419,1.528343935,1.629953957,13.64847571,-2.540250555,-0.126697577,-2.666948132,1.239913494,1.246900401,4.762719737
1345,Hoka,0.04951,4.45513,0.18542,0.81512,796.79795,109.55289,0.1195,0.21006,32.72788,-12.44421,0.04,0.039261322,0.11,15.06295152,15.25087785,15.39990302,32.31035028,-3.725629337,-0.070095424,-3.79572476,14.91112253,0.470359619,4.693901322
1346,Hoka,0.02753,4.05429,0.14232,0.23251,316.898,147.10732,0.0361,0.66641,1.48541,39.29925,0.04,0.039678933,0.11,41.21695974,40.95846752,40.5859032,2.518252154,9.314107967,0.075366156,9.389474124,41.5925387,0.202290323,4.271498933
1347,Hoka,0.00485,6.14075,0.48767,0.26233,279.1612,63.36924,0.09585,0.85117,25.89632,10.26575,0.04,0.039157643,0.11,12.19322106,12.20377905,12.28902158,25.65686028,-2.131063202,-0.045843316,-2.176906518,12.1061448,0.537798645,6.334757643
1348,Hoka,0.01442,2.98645,0.07877,0.88474,30.27694,27.78054,0.7097,0.52095,-4.6189,14.61889,0.04,0.036430008,0.11,15.43355661,15.34168217,15.10957492,-3.918054761,5.802681252,0.568639106,6.371320357,15.68840942,2.449898078,3.187300008
1349,Hoka,0.06628,5.25993,0.02722,0.70203,622.30288,35.78456,0.31089,0.35803,-3.28807,-10.29728,0.04,0.038257332,0.11,8.568317179,8.424770548,8.341914314,-3.049836303,2.071405836,0.094355043,2.165760879,8.654947614,1.138780259,5.514467332
1350,Hoka,0.00519,6.48628,0.71687,0.80362,367.69022,53.44257,0.03065,0.54066,18.62262,33.90306,0.04,0.039729179,0.11,44.92601873,44.905463,44.74811003,19.05829039,3.933824369,0.026815572,3.960639941,45.08444432,0.170416684,6.681199179
1351,Hoka,0.05311,3.05792,0.94533,0.6804,517.93627,100.52523,0.89752,0.02795,35.19321,-14.33501,0.04,0.039747296,0.11,-2.680228082,-2.063363416,-1.601704544,33.91557654,-11.54147179,-0.073377874,-11.61484966,-3.144822068,0.158943926,3.300777296
1352,Hoka,0.06843,1.06621,0.19211,0.58802,962.39951,117.08622,0.28933,0.41734,12.0396,-4.92328,0.04,0.038203396,0.11,18.50203084,18.15730899,17.96485619,12.59373419,4.811320059,0.226263527,5.037583586,18.70353418,1.175683202,1.322843396
1353,Hoka,0.00272,2.81108,0.94289,0.3366,68.86917,55.11744,0.07648,0.88725,5.45985,13.14358,0.04,0.039320373,0.11,11.80624215,11.80041648,11.71620035,5.695447292,2.105403025,0.036390542,2.141793568,11.8919139,0.432108981,3.003120373
1354,Hoka,0.07381,6.77574,0.78871,0.24584,896.21388,20.36567,0.77619,0.145,38.39342,2.38271,0.04,0.038768692,0.11,11.41787616,11.70238233,11.85181916,37.96941676,-3.735920752,-0.118654187,-3.854574938,11.26369316,0.794008992,7.038318692
